시도명,시군구명,대형폐기물명,대형폐기물구분명,대형폐기물규격,유무료여부,수수료,관리기관명,데이터기준일자,제공기관코드,제공기관명
경상북도,포항시,전기밥통(전기밥솥),생활용품류,,유료,3000,,2025-04-08,5020000,경상북도 포항시
경상북도,포항시,전자레인지,생활용품류,,유료,3000,,2025-04-08,5020000,경상북도 포항시
경상북도,포항시,전자후라이팬,생활용품류,,유료,2000,,2025-04-08,5020000,경상북도 포항시
경상북도,포항시,정수기(냉온수기),생활용품류,,유료,5000,,2025-04-08,5020000,경상북도 포항시
경상북도,포항시,정수기(냉온수기),생활용품류,,유료,3000,,2025-04-08,5020000,경상북도 포항시
경상북도,포항시,찬장,생활용품류,,유료,10000,,2025-04-08,5020000,경상북도 포항시
경상북도,포항시,찬장,생활용품류,,유료,7000,,2025-04-08,5020000,경상북도 포항시
경상북도,포항시,찬장,생활용품류,,유료,5000,,2025-04-08,5020000,경상북도 포항시
광주광역시,광산구,거실장,가구류,,유료,10000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,거실장,가구류,,유료,6000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,거실장,가구류,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,라텍스,가구류,,유료,6000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,라텍스,가구류,,유료,9000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,문갑,가구류,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,문갑,가구류,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,밥상,가구류,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,밥상,가구류,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,서랍장,가구류,,유료,7000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,서랍장,가구류,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,식탁,가구류,,유료,6000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,식탁,가구류,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,식탁,가구류,,유료,15000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,식탁,가구류,,유료,10000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,신발장,가구류,,유료,8000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,신발장,가구류,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,싱크대및싱크찬장,가구류,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,응접셋트,가구류,,유료,7000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,응접셋트,가구류,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,응접셋트,가구류,,유료,15000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,응접셋트,가구류,,유료,14000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,응접셋트,가구류,,유료,10000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,응접셋트,가구류,,유료,7000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,응접셋트,가구류,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,응접셋트,가구류,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,장농,가구류,,유료,15000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,장농,가구류,,유료,10000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,장농,가구류,,유료,8000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,장식장(책꽂이),가구류,,유료,12000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,장식장(책꽂이),가구류,,유료,8000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,장식장(책꽂이),가구류,,유료,6000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,침대,가구류,,유료,12000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,침대,가구류,,유료,8000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,침대,가구류,,유료,6000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,침대,가구류,,유료,17000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,침대,가구류,,유료,11000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,침대,가구류,,유료,15000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,침대,가구류,,유료,9000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,침대,가구류,,유료,6000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,침대,가구류,,유료,10000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,침대,가구류,,유료,20000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,"침대(돌,옥,흙)",가구류,,유료,25000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,"침대(돌,옥,흙)",가구류,,유료,30000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,화장대,가구류,,유료,7000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,화장대,가구류,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,가스오븐렌지,가전제품류,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,가스오븐렌지,가전제품류,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,가습기,가전제품류,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,공기청정기,가전제품류,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,공기청정기,가전제품류,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,냉장고(업소용제외),가전제품류,,유료,15000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,냉장고(업소용제외),가전제품류,,유료,10000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,냉장고(업소용제외),가전제품류,,유료,8000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,냉장고(업소용제외),가전제품류,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,밥솥,가전제품류,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,복사기,가전제품류,,유료,10000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,선풍기,가전제품류,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,선풍기,가전제품류,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,세탁기,가전제품류,,유료,6000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,세탁기,가전제품류,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,세탁기,가전제품류,,유료,10000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,식기세척기,가전제품류,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,에어컨(온풍기),가전제품류,,유료,9000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,에어컨(온풍기),가전제품류,,유료,6000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,에어컨(온풍기),가전제품류,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,전자레인지,가전제품류,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,전화기,가전제품류,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,정수기,가전제품류,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,정수기,가전제품류,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,청소기,가전제품류,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,컴퓨터,가전제품류,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,컴퓨터,가전제품류,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,컴퓨터,가전제품류,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,텔레비젼,가전제품류,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,텔레비젼,가전제품류,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,텔레비젼,가전제품류,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,텔레비젼,가전제품류,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,팩스기기,가전제품류,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,가스렌지,기타,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,간판,기타,,유료,8000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,간판,기타,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,간판,기타,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,강화문,기타,,유료,15000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,건조대,기타,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,고무통,기타,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,고무통,기타,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,고무통,기타,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,난로,기타,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,도배지,기타,,유료,3300,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,목재류,기타,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,문짝,기타,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,문짝,기타,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,"물탱크,정화조(FRP)",기타,,유료,10000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,변기,기타,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,분말소화기,기타,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,"블라인드,커튼",기타,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,비디오,기타,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,세면대,기타,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,수족관,기타,,유료,15000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,수족관,기타,,유료,8000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,수족관,기타,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,아이스박스,기타,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,아이스박스,기타,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,안마의자,기타,,유료,20000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,안마의자,기타,,유료,15000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,"액자,거울,표구,병풍",기타,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,"액자,거울,표구,병풍",기타,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,앰프,기타,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,오락기,기타,,유료,10000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,오락기,기타,,유료,8000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,오락기,기타,,유료,6000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,욕조,기타,,유료,8000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,욕조,기타,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,운동기구,기타,,유료,20000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,운동기구,기타,,유료,8000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,운동기구,기타,,유료,5000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,유모차,기타,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,이외종량제에담기어려운폐기물,기타,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,자전거,기타,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,자전거,기타,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,장판,기타,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,전기장판,기타,,유료,2000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,전기장판,기타,,유료,3000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,전기장판,기타,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,전기장판,기타,,유료,4000,,2025-09-09,3630000,광주광역시 광산구
광주광역시,광산구,전기장판,기타,,유료,6000,,2025-09-09,3630000,광주광역시 광산구
